,index,Co,Ce,Nb,Max,labels,hue
152,154307.0,0.8500000238418579,0.05000000074505806,0.10000000149011612,1.7435584163960045,0,0.19578496118386587
153,154310.0,0.05000000074505806,0.8999999761581421,0.05000000074505806,2.209542116570596,0,0.20407371719678244
154,154311.0,0.10000000149011612,0.8500000238418579,0.05000000074505806,2.0715075640411467,0,0.19651861985524496
155,154312.0,0.15000000596046448,0.800000011920929,0.05000000074505806,1.8541422999601445,0,0.20586174726486206
156,154313.0,0.20000000298023224,0.75,0.05000000074505806,1.9654776702954784,0,0.23042561610539755
157,154314.0,0.25,0.699999988079071,0.05000000074505806,1.6656306079957104,0,0.20585609724124274
158,154315.0,0.30000001192092896,0.6499999761581421,0.05000000074505806,1.7396790731062481,0,0.20456941922505698
159,154316.0,0.3499999940395355,0.6000000238418579,0.05000000074505806,2.0149781890200797,0,0.17968350648880005
160,154317.0,0.4000000059604645,0.550000011920929,0.05000000074505806,2.130226997331801,0,0.17732464397946993
161,154318.0,0.44999998807907104,0.5,0.05000000074505806,2.2543890573806316,0,0.17258629327019057
162,154319.0,0.5,0.44999998807907104,0.05000000074505806,2.000393066948798,0,0.16744363633915782
163,154320.0,0.550000011920929,0.4000000059604645,0.05000000074505806,1.865636299937239,0,0.1750339282055696
164,154321.0,0.6000000238418579,0.3499999940395355,0.05000000074505806,1.8325803952010296,0,0.18104437490304312
165,154323.0,0.6499999761581421,0.30000001192092896,0.05000000074505806,1.7728767224873796,0,0.1947307288646698
166,154324.0,0.699999988079071,0.25,0.05000000074505806,1.8177558533717975,0,0.20023376991351446
167,154325.0,0.75,0.20000000298023224,0.05000000074505806,1.7443383435242168,0,0.1923401579260826
168,154326.0,0.800000011920929,0.15000000596046448,0.05000000074505806,1.7352081400448598,0,0.19868210206429163
169,154327.0,0.8500000238418579,0.10000000149011612,0.05000000074505806,1.781493647194086,0,0.1977975865205129
170,154328.0,0.8999999761581421,0.05000000074505806,0.05000000074505806,1.79284568781492,0,0.1865696869790554
